,95th_latency,avg_latency,client,client_sched,clients,duration,engine,engine_sched,file,kernel,machine,max_latency,min_latency,throughput
529,4.65,2.98,Sysbench 1.1.0-254f7b1,ule_wwc,32,300.0063,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/7nofwODlWHWAtY,4.19.0-ipanema-g8cd6f0a04f0c,i80,95.45,1.78,10723.6512
530,4.91,3.01,Sysbench 1.1.0-254f7b1,ule_wwc,32,300.0052,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/qXMmOoWr2ITDSN,4.19.0-ipanema-g8cd6f0a04f0c,i80,94.01,1.78,10642.3898
531,52.89,25.94,Sysbench 1.1.0-254f7b1,ule_wwc,256,300.081,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/aca9IJMrZwUNNC,4.19.0-ipanema-g8cd6f0a04f0c,i80,1382.76,1.86,9864.3996
532,18.28,10.45,Sysbench 1.1.0-254f7b1,ule_wwc,128,300.0498,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/BCaet2VDYOfqya,4.19.0-ipanema-g8cd6f0a04f0c,i80,483.92,1.77,12242.7255
533,51.94,25.46,Sysbench 1.1.0-254f7b1,ule_wwc,256,300.4903,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/CSULhtmuZsdf4m,4.19.0-ipanema-g8cd6f0a04f0c,i80,1386.9,1.75,10051.1982
534,52.89,25.84,Sysbench 1.1.0-254f7b1,ule_wwc,256,300.0836,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/R1WxMAFa2txFmZ,4.19.0-ipanema-g8cd6f0a04f0c,i80,1417.69,1.82,9903.905
535,26.2,15.41,Sysbench 1.1.0-254f7b1,ule_wwc,160,300.1244,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/dPfLuQdR1SWEQa,4.19.0-ipanema-g8cd6f0a04f0c,i80,2022.71,1.67,10381.217
536,4.91,3.01,Sysbench 1.1.0-254f7b1,ule_wwc,32,300.006,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/h3nnObs93blpzg,4.19.0-ipanema-g8cd6f0a04f0c,i80,94.26,1.81,10620.6694
537,207.82,59.07,Sysbench 1.1.0-254f7b1,ule_wwc,512,300.1698,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/PHpdQSkD2Cppzx,4.19.0-ipanema-g8cd6f0a04f0c,i80,2569.49,1.87,8663.2321
538,18.61,10.49,Sysbench 1.1.0-254f7b1,ule_wwc,128,300.0301,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/TqHLVhBSaftm2r,4.19.0-ipanema-g8cd6f0a04f0c,i80,363.18,1.74,12198.3875
539,18.61,10.52,Sysbench 1.1.0-254f7b1,ule_wwc,128,300.0287,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/TJupYnoiQKwgJ5,4.19.0-ipanema-g8cd6f0a04f0c,i80,476.58,1.8,12164.2012
540,3639.94,430.08,Sysbench 1.1.0-254f7b1,cfs_no_wwc,512,300.3219,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/lNenjwVm43JAjG,4.19.0-ipanema-g8cd6f0a04f0c,i80,19360.14,1.67,1189.9933
541,3841.98,511.92,Sysbench 1.1.0-254f7b1,cfs_no_wwc,512,302.2694,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/mbe66Rqnk3npeq,4.19.0-ipanema-g8cd6f0a04f0c,i80,15988.99,1.69,999.2674
542,3773.42,446.37,Sysbench 1.1.0-254f7b1,cfs_no_wwc,512,301.8353,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/3qb4M9cvqAXrHN,4.19.0-ipanema-g8cd6f0a04f0c,i80,13153.3,1.69,1146.3239
543,3095.38,285.13,Sysbench 1.1.0-254f7b1,cfs_no_wwc,256,300.9126,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/fJ1m3lKWyS1604,4.19.0-ipanema-g8cd6f0a04f0c,i80,7754.97,1.73,897.6027
544,2828.87,282.07,Sysbench 1.1.0-254f7b1,cfs_no_wwc,256,301.478,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/NliaR2X9PVxsSd,4.19.0-ipanema-g8cd6f0a04f0c,i80,9095.35,1.63,907.3696
545,7.17,5.84,Sysbench 1.1.0-254f7b1,cfs_no_wwc,64,300.0096,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/t4UWog8JXdBBsJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,3977.01,1.59,10958.5028
546,15.55,24.49,Sysbench 1.1.0-254f7b1,cfs_no_wwc,128,300.2022,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/DzZyiEmeVBaGhJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,4025.22,1.61,5224.6757
547,15.55,27.51,Sysbench 1.1.0-254f7b1,cfs_no_wwc,128,300.0531,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/2olKguJSS8TsuR,4.19.0-ipanema-g8cd6f0a04f0c,i80,4122.91,1.65,4652.1197
548,3448.53,316.6,Sysbench 1.1.0-254f7b1,cfs_no_wwc,256,302.6395,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/Ry9CxW7O5HvXrC,4.19.0-ipanema-g8cd6f0a04f0c,i80,7900.64,1.7,808.391
549,7.17,5.77,Sysbench 1.1.0-254f7b1,cfs_no_wwc,64,300.7386,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/Krd8Bacl9sKi53,4.19.0-ipanema-g8cd6f0a04f0c,i80,4041.13,1.52,11087.3929
550,15.55,42.15,Sysbench 1.1.0-254f7b1,cfs_no_wwc,128,302.393,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/MWNUnLDccDxjhd,4.19.0-ipanema-g8cd6f0a04f0c,i80,4941.06,1.61,3036.2939
551,1032.01,192.62,Sysbench 1.1.0-254f7b1,cfs_no_wwc,160,303.4592,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/T1qHzmFqsWZDi9,4.19.0-ipanema-g8cd6f0a04f0c,i80,4491.83,1.66,830.5036
552,28.67,120.28,Sysbench 1.1.0-254f7b1,cfs_no_wwc,160,302.4378,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/7bX9qgcmtgZSYD,4.19.0-ipanema-g8cd6f0a04f0c,i80,4839.31,1.62,1330.0718
553,816.63,175.63,Sysbench 1.1.0-254f7b1,cfs_no_wwc,160,301.6664,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/o2B5iMTPFffEaV,4.19.0-ipanema-g8cd6f0a04f0c,i80,7548.32,1.59,910.8372
554,4.03,2.93,Sysbench 1.1.0-254f7b1,cfs_no_wwc,32,300.0052,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/s0wS4NTx4m1mXG,4.19.0-ipanema-g8cd6f0a04f0c,i80,950.3,1.62,10918.9512
555,308.84,115.66,Sysbench 1.1.0-254f7b1,cfs_no_wwc,160,300.0474,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/Pz6DqhaO2317DQ,4.19.0-ipanema-g8cd6f0a04f0c,i80,6516.42,1.63,1383.075
556,7.04,5.39,Sysbench 1.1.0-254f7b1,cfs_no_wwc,64,300.0105,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/ssZYPbB9ngfaSg,4.19.0-ipanema-g8cd6f0a04f0c,i80,4045.32,1.41,11865.5963
557,3.89,2.93,Sysbench 1.1.0-254f7b1,cfs_no_wwc,32,300.005,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/QMUs71STCP1viq,4.19.0-ipanema-g8cd6f0a04f0c,i80,855.5,1.57,10908.7137
558,15.55,28.01,Sysbench 1.1.0-254f7b1,cfs_no_wwc,128,303.0023,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/SMN1wNn8nEipmH,4.19.0-ipanema-g8cd6f0a04f0c,i80,4574.99,1.63,4568.2427
559,3773.42,472.83,Sysbench 1.1.0-254f7b1,cfs_no_wwc,512,301.692,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/F5K1Xy1N9ZW9gZ,4.19.0-ipanema-g8cd6f0a04f0c,i80,12154.39,1.75,1082.3057
560,3706.08,480.81,Sysbench 1.1.0-254f7b1,cfs_no_wwc,512,301.2735,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/pon4LeG3Yn7U2B,4.19.0-ipanema-g8cd6f0a04f0c,i80,19881.05,1.62,1063.9966
561,3511.19,313.55,Sysbench 1.1.0-254f7b1,cfs_no_wwc,256,302.0346,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/TiJwnXILlwLaXK,4.19.0-ipanema-g8cd6f0a04f0c,i80,7747.76,1.65,816.2376
562,787.74,164.39,Sysbench 1.1.0-254f7b1,cfs_no_wwc,160,302.3626,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/3MiAKfA4r64CiT,4.19.0-ipanema-g8cd6f0a04f0c,i80,4159.28,1.62,973.1529
563,7.04,5.43,Sysbench 1.1.0-254f7b1,cfs_no_wwc,64,300.0098,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/yvn7w7kTrfGXce,4.19.0-ipanema-g8cd6f0a04f0c,i80,3990.81,1.53,11790.335
564,7.17,6.02,Sysbench 1.1.0-254f7b1,cfs_no_wwc,64,302.5111,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/WGyRMf1rcTXaSE,4.19.0-ipanema-g8cd6f0a04f0c,i80,4126.26,1.51,10564.4061
565,3.82,2.9,Sysbench 1.1.0-254f7b1,cfs_no_wwc,32,300.005,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/1ZWcDoxRinz7hO,4.19.0-ipanema-g8cd6f0a04f0c,i80,942.29,1.61,11045.7682
566,3.89,2.94,Sysbench 1.1.0-254f7b1,cfs_no_wwc,32,300.0046,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/FupJQ9tW6akhRQ,4.19.0-ipanema-g8cd6f0a04f0c,i80,770.86,1.61,10869.3672
567,7.17,5.97,Sysbench 1.1.0-254f7b1,cfs_no_wwc,64,300.0121,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/Y4d3sTn21nKtVU,4.19.0-ipanema-g8cd6f0a04f0c,i80,4391.87,1.54,10709.4833
568,3.96,2.95,Sysbench 1.1.0-254f7b1,cfs_no_wwc,32,300.0053,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/bWvLJMvwpdNRLA,4.19.0-ipanema-g8cd6f0a04f0c,i80,72.82,1.64,10853.6038
569,3.89,2.94,Sysbench 1.1.0-254f7b1,cfs_no_wwc,32,300.005,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/dq1vdTVxDwPzpF,4.19.0-ipanema-g8cd6f0a04f0c,i80,375.97,1.61,10872.538
570,3841.98,516.54,Sysbench 1.1.0-254f7b1,cfs_no_wwc,512,300.5814,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/AJ1sDSfabgvtps,4.19.0-ipanema-g8cd6f0a04f0c,i80,15843.58,1.71,990.7498
571,15.55,42.04,Sysbench 1.1.0-254f7b1,cfs_no_wwc,128,300.0327,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/yuwgu5M7206zjT,4.19.0-ipanema-g8cd6f0a04f0c,i80,3994.67,1.65,3044.1983
572,3639.94,361.14,Sysbench 1.1.0-254f7b1,cfs_no_wwc,256,302.3096,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/VQi7tx0ymawJj9,4.19.0-ipanema-g8cd6f0a04f0c,i80,8015.04,1.73,708.7303
573,3151.62,296.55,Sysbench 1.1.0-254f7b1,cfs_no_wwc,256,302.0811,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/3hlpI1Q9DEHYyz,4.19.0-ipanema-g8cd6f0a04f0c,i80,7560.81,1.67,863.0432
574,1032.01,189.45,Sysbench 1.1.0-254f7b1,cfs_no_wwc,160,300.7443,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/5JcpyhJHxiH4d2,4.19.0-ipanema-g8cd6f0a04f0c,i80,7650.78,1.66,844.4117
575,16.71,47.54,Sysbench 1.1.0-254f7b1,cfs_no_wwc,128,302.0914,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d364eacd3a4353bcac3a93be74cb9937/data/nLOPdQ4lBh9BAf,4.19.0-ipanema-g8cd6f0a04f0c,i80,7456.73,1.64,2692.0928
576,4.1,3.1,Sysbench 1.1.0-254f7b1,Linux,32,300.0092,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/InU14kZLWxhjyi,4.19.0-ipanema-g8cd6f0a04f0c,i80,73.91,1.58,10330.2979
577,28.67,15.46,Sysbench 1.1.0-254f7b1,Linux,160,300.0677,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/j9HfcZcFOHjaAl,4.19.0-ipanema-g8cd6f0a04f0c,i80,721.37,1.79,10346.9196
578,28.16,15.49,Sysbench 1.1.0-254f7b1,Linux,160,300.08,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/s2TCbEsZYy5mQK,4.19.0-ipanema-g8cd6f0a04f0c,i80,593.52,1.75,10325.0874
579,4.25,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.0102,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/RwFhd3lzIQLMHi,4.19.0-ipanema-g8cd6f0a04f0c,i80,86.55,1.55,10291.966
580,28.16,15.42,Sysbench 1.1.0-254f7b1,Linux,160,300.0716,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/6DwY8nYTMLQ6FK,4.19.0-ipanema-g8cd6f0a04f0c,i80,679.27,1.77,10373.3982
581,215.44,65.04,Sysbench 1.1.0-254f7b1,Linux,512,300.2858,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/Wyg0WRKW4lYCc6,4.19.0-ipanema-g8cd6f0a04f0c,i80,2692.39,1.78,7864.9381
582,215.44,66.14,Sysbench 1.1.0-254f7b1,Linux,512,300.2799,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/6xovXoRZfcTMlD,4.19.0-ipanema-g8cd6f0a04f0c,i80,2618.28,1.7,7734.5642
583,7.7,5.21,Sysbench 1.1.0-254f7b1,Linux,64,300.0212,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/VlQUZWRjGxODWa,4.19.0-ipanema-g8cd6f0a04f0c,i80,110.09,1.63,12284.5642
584,219.36,65.05,Sysbench 1.1.0-254f7b1,Linux,512,300.341,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/Gnayn1Iqe1yfhL,4.19.0-ipanema-g8cd6f0a04f0c,i80,2916.09,1.77,7864.8028
585,4.1,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.0102,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/9vP4gfNK6zp7bi,4.19.0-ipanema-g8cd6f0a04f0c,i80,85.66,1.61,10284.8497
586,7.98,5.22,Sysbench 1.1.0-254f7b1,Linux,64,300.0208,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/wQ6enZHgJSuixm,4.19.0-ipanema-g8cd6f0a04f0c,i80,99.04,1.67,12263.1263
587,20.0,11.4,Sysbench 1.1.0-254f7b1,Linux,128,300.0579,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/qimwcouR5thNcH,4.19.0-ipanema-g8cd6f0a04f0c,i80,442.75,1.74,11218.0554
588,20.37,11.58,Sysbench 1.1.0-254f7b1,Linux,128,300.0507,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/f1hMiKbiqCS44u,4.19.0-ipanema-g8cd6f0a04f0c,i80,446.29,1.71,11046.3143
589,28.67,15.49,Sysbench 1.1.0-254f7b1,Linux,160,300.0708,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/wQUGvXI5lk1tEE,4.19.0-ipanema-g8cd6f0a04f0c,i80,811.64,1.77,10323.3964
590,20.37,11.51,Sysbench 1.1.0-254f7b1,Linux,128,300.0489,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/ErS1YmAKejfq14,4.19.0-ipanema-g8cd6f0a04f0c,i80,374.26,1.71,11119.7664
591,56.84,27.82,Sysbench 1.1.0-254f7b1,Linux,256,300.1633,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/xsDDIUN7ZGtoKQ,4.19.0-ipanema-g8cd6f0a04f0c,i80,1353.63,1.86,9197.2779
592,20.37,11.52,Sysbench 1.1.0-254f7b1,Linux,128,300.0466,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/h8toQOV1kYqk7Z,4.19.0-ipanema-g8cd6f0a04f0c,i80,371.51,1.65,11104.7606
593,28.67,15.65,Sysbench 1.1.0-254f7b1,Linux,160,300.0728,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/MBcbXGg6SYv1OW,4.19.0-ipanema-g8cd6f0a04f0c,i80,653.05,1.68,10218.504
594,57.87,28.32,Sysbench 1.1.0-254f7b1,Linux,256,300.1358,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/hwRHew7REjFG2a,4.19.0-ipanema-g8cd6f0a04f0c,i80,1099.96,1.89,9035.7345
595,219.36,65.12,Sysbench 1.1.0-254f7b1,Linux,512,300.2754,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/TsUFiSLGpJimUq,4.19.0-ipanema-g8cd6f0a04f0c,i80,2235.33,1.72,7855.3385
596,7.98,5.22,Sysbench 1.1.0-254f7b1,Linux,64,300.0226,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/lyJWjR78mZhbwe,4.19.0-ipanema-g8cd6f0a04f0c,i80,75.56,1.7,12257.3189
597,7.98,5.22,Sysbench 1.1.0-254f7b1,Linux,64,300.0237,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/DfGsap5PFaTNfS,4.19.0-ipanema-g8cd6f0a04f0c,i80,100.38,1.61,12248.7343
598,57.87,28.07,Sysbench 1.1.0-254f7b1,Linux,256,300.1352,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/ISD9UdsY3VvbgQ,4.19.0-ipanema-g8cd6f0a04f0c,i80,1482.84,1.81,9114.1573
599,4.25,3.13,Sysbench 1.1.0-254f7b1,Linux,32,300.0102,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/yjSGvqGU0UpjT8,4.19.0-ipanema-g8cd6f0a04f0c,i80,80.41,1.61,10212.0387
600,20.37,11.5,Sysbench 1.1.0-254f7b1,Linux,128,300.056,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/gJVamyezE3zv08,4.19.0-ipanema-g8cd6f0a04f0c,i80,345.2,1.74,11122.2955
601,215.44,64.11,Sysbench 1.1.0-254f7b1,Linux,512,300.2819,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/Yth9G4GEV6QHFn,4.19.0-ipanema-g8cd6f0a04f0c,i80,2542.6,1.67,7979.761
602,57.87,28.15,Sysbench 1.1.0-254f7b1,Linux,256,300.1293,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/hJZ4bG0wygKZEe,4.19.0-ipanema-g8cd6f0a04f0c,i80,1463.62,1.72,9090.4813
603,7.98,5.2,Sysbench 1.1.0-254f7b1,Linux,64,300.0241,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/fPqdlrFIe505Zi,4.19.0-ipanema-g8cd6f0a04f0c,i80,110.31,1.71,12289.1006
604,20.37,11.46,Sysbench 1.1.0-254f7b1,Linux,128,300.0542,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/IwIkqNddZ3oHwG,4.19.0-ipanema-g8cd6f0a04f0c,i80,391.72,1.72,11162.047
605,7.98,5.22,Sysbench 1.1.0-254f7b1,Linux,64,300.021,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/t5Okzjg16V154b,4.19.0-ipanema-g8cd6f0a04f0c,i80,80.46,1.64,12254.8688
606,215.44,64.3,Sysbench 1.1.0-254f7b1,Linux,512,300.2712,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/Ab62sAuTiiRpOE,4.19.0-ipanema-g8cd6f0a04f0c,i80,2591.56,1.81,7955.621
607,28.67,15.53,Sysbench 1.1.0-254f7b1,Linux,160,300.0648,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/AkCVv0DQrf8j6H,4.19.0-ipanema-g8cd6f0a04f0c,i80,592.23,1.72,10300.0125
608,4.03,3.1,Sysbench 1.1.0-254f7b1,Linux,32,300.0096,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/5wU8GnuatVWj1H,4.19.0-ipanema-g8cd6f0a04f0c,i80,77.28,1.59,10319.3538
609,57.87,28.1,Sysbench 1.1.0-254f7b1,Linux,256,300.1208,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/byBT5zC0JuUhEJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,1180.58,1.72,9107.0641
610,57.87,27.95,Sysbench 1.1.0-254f7b1,Linux,256,300.1285,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/SSczwTq8gkiQxU,4.19.0-ipanema-g8cd6f0a04f0c,i80,1227.09,1.72,9153.8255
611,4.18,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.0092,MySQL 5.7.25,Linux,/home/dc/i80/mysql/storage/d8df107662057452a8c930d58298ef4e/data/4iNkVWv69W9dUI,4.19.0-ipanema-g8cd6f0a04f0c,i80,74.04,1.63,10294.9489
612,52.89,25.48,Sysbench 1.1.0-254f7b1,Linux,256,300.1324,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/k2w6PXlb4bdZlj,4.19.0-ipanema-g8cd6f0a04f0c,i80,2821.92,1.82,10040.2206
613,25.74,14.26,Sysbench 1.1.0-254f7b1,Linux,160,300.0669,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/B7h2hmqTAr0IYl,4.19.0-ipanema-g8cd6f0a04f0c,i80,688.95,1.78,11218.5646
614,4.1,3.07,Sysbench 1.1.0-254f7b1,Linux,32,300.0078,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/bJ80KZvytZFqg9,4.19.0-ipanema-g8cd6f0a04f0c,i80,103.87,1.72,10421.0243
615,51.94,25.61,Sysbench 1.1.0-254f7b1,Linux,256,300.1126,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/Cs4zX3bR22I3UT,4.19.0-ipanema-g8cd6f0a04f0c,i80,4224.29,1.81,9989.6336
616,215.44,60.34,Sysbench 1.1.0-254f7b1,Linux,512,300.2821,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/9OVDsF3bpWdAqG,4.19.0-ipanema-g8cd6f0a04f0c,i80,2686.51,1.77,8478.5429
617,211.6,61.82,Sysbench 1.1.0-254f7b1,Linux,512,300.273,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/ebEOe816vUgcsB,4.19.0-ipanema-g8cd6f0a04f0c,i80,3261.35,1.82,8276.4374
618,211.6,60.51,Sysbench 1.1.0-254f7b1,Linux,512,300.2667,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/Nf14h6zJsGcrRd,4.19.0-ipanema-g8cd6f0a04f0c,i80,3722.4,1.86,8453.9267
619,52.89,25.74,Sysbench 1.1.0-254f7b1,Linux,256,300.1162,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/maPuC4H1WIg5kI,4.19.0-ipanema-g8cd6f0a04f0c,i80,1572.71,1.91,9939.9107
