,avg_latency,client,client_sched,clients,duration,engine,engine_sched,events,file,kernel,machine,max_latency,min_latency,nr_load_updates,nr_migrations,nr_sleep,nr_switches,nr_uninterruptible,nr_wakeup,p95th_latency,st_mtime,sum_latency,throughput
2759,66.64,sysbench 1.1.0,Linux,512,300.2794,mysql 5.7.25,Linux,2305572,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/gC2jIaqZa7OyCH,4.19.0-ipanema-g8cd6f0a04f0c,i80,3121.62,1.73,,,,,,,219.36,1553125618.7067156,153641384.96,7678.0887
2760,28.83,sysbench 1.1.0,Linux,256,300.1424,mysql 5.7.25,Linux,2663641,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/zPsAltzAL9tj9k,4.19.0-ipanema-g8cd6f0a04f0c,i80,1467.14,1.89,,,,,,,59.99,1552431474.6026049,76792632.54,8874.5921
2761,28.59,sysbench 1.1.0,Linux,256,300.1767,mysql 5.7.25,Linux,2687000,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/Ppg29nuxnp3YAa,4.19.0-ipanema-g8cd6f0a04f0c,i80,1310.20,1.86,,,,,,,58.92,1552243301.172734,76814199.71,8951.3954
2762,11.50,sysbench 1.1.0,Linux,128,300.0619,mysql 5.7.25,Linux,3338678,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/jfFzIhoDakvESe,4.19.0-ipanema-g8cd6f0a04f0c,i80,362.89,1.71,,,,,,,20.00,1552247397.9008286,38390234.79,11126.6313
2763,3.16,sysbench 1.1.0,Linux,32,300.0094,mysql 5.7.25,Linux,3032975,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/TRlsEitjfokyLQ,4.19.0-ipanema-g8cd6f0a04f0c,i80,73.79,1.64,,,,,,,4.03,1552491968.5326266,9594814.85,10109.5997
2764,5.24,sysbench 1.1.0,Linux,64,300.0206,mysql 5.7.25,Linux,3660027,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/vPUd31ibmpw55F,4.19.0-ipanema-g8cd6f0a04f0c,i80,111.02,1.68,,,,,,,7.70,1552378853.3579545,19190600.37,12199.2513
2765,5.27,sysbench 1.1.0,Linux,64,300.0224,mysql 5.7.25,Linux,3641305,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/l4aNCRkQzpNkSz,4.19.0-ipanema-g8cd6f0a04f0c,i80,105.79,1.74,,,,,,,7.84,1553144061.5852833,19190144.24,12136.7790
2766,11.61,sysbench 1.1.0,Linux,128,300.0515,mysql 5.7.25,Linux,3307194,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/BW7yCdMefHlVbj,4.19.0-ipanema-g8cd6f0a04f0c,i80,455.46,1.65,,,,,,,20.37,1552201442.9564245,38389705.13,11022.0895
2767,65.35,sysbench 1.1.0,Linux,512,300.2714,mysql 5.7.25,Linux,2350625,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/rz2YhIVZwUXeJI,4.19.0-ipanema-g8cd6f0a04f0c,i80,3287.15,1.88,,,,,,,223.34,1552340597.5969918,153613524.52,7828.3337
2768,3.16,sysbench 1.1.0,Linux,32,300.0102,mysql 5.7.25,Linux,3032093,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/bwVX4YBZ4xJ9Jn,4.19.0-ipanema-g8cd6f0a04f0c,i80,75.10,1.65,,,,,,,4.03,1552228961.4427698,9594729.24,10106.6341
2769,28.34,sysbench 1.1.0,Linux,256,300.1334,mysql 5.7.25,Linux,2710142,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/XW8brLhLhKq2si,4.19.0-ipanema-g8cd6f0a04f0c,i80,1478.48,1.79,,,,,,,58.92,1552564053.721321,76792713.80,9029.7914
2770,171.34,sysbench 1.1.0,Linux,512,300.3199,mysql 5.7.25,Linux,896547,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/kZqvSJA5BwukFd,4.19.0-ipanema-g8cd6f0a04f0c,i80,3950.68,1.97,12374745.0,37864201.0,70873094.0,125846214.0,0.0,70871420.0,390.30,1553604021.1069062,153611201.85,2985.3069
2771,64.81,sysbench 1.1.0,Linux,512,300.2732,mysql 5.7.25,Linux,2370042,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/Lzf9vLagRQyqTX,4.19.0-ipanema-g8cd6f0a04f0c,i80,3004.22,1.85,,,,,,,223.34,1552515520.2377932,153601578.40,7892.9514
2772,28.78,sysbench 1.1.0,Linux,256,300.1286,mysql 5.7.25,Linux,2668257,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/oqMTSgS7XTQChW,4.19.0-ipanema-g8cd6f0a04f0c,i80,1348.61,1.89,,,,,,,58.92,1552343088.3476386,76790568.83,8890.3804
2773,5.27,sysbench 1.1.0,Linux,64,300.0215,mysql 5.7.25,Linux,3643155,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/s9KPCs5ivqYcb5,4.19.0-ipanema-g8cd6f0a04f0c,i80,100.24,1.74,,,,,,,7.70,1552518042.1494558,19190234.50,12142.9808
2774,5.26,sysbench 1.1.0,Linux,64,300.0233,mysql 5.7.25,Linux,3647681,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/gCByx2mmRV0dfM,4.19.0-ipanema-g8cd6f0a04f0c,i80,133.29,1.60,,,,,,,7.84,1552246138.6931663,19190171.51,12157.9915
2775,66.62,sysbench 1.1.0,Linux,512,300.2871,mysql 5.7.25,Linux,2305850,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/DGw5tllitUL5Jo,4.19.0-ipanema-g8cd6f0a04f0c,i80,2792.77,1.80,13374202.0,69001845.0,227541650.0,440658065.0,0.0,227539333.0,219.36,1553718803.992421,153607485.25,7678.8193
2776,28.49,sysbench 1.1.0,Linux,256,300.1212,mysql 5.7.25,Linux,2695609,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/V0sU196QSl8wYv,4.19.0-ipanema-g8cd6f0a04f0c,i80,1433.36,1.81,,,,,,,58.92,1552138771.5010424,76791896.82,8981.7347
2777,65.05,sysbench 1.1.0,Linux,512,300.2852,mysql 5.7.25,Linux,2361605,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/ciVNnvTTZVCCfq,4.19.0-ipanema-g8cd6f0a04f0c,i80,2678.99,1.81,,,,,,,223.34,1553141541.081254,153611710.16,7864.5406
2778,11.54,sysbench 1.1.0,Linux,128,300.0549,mysql 5.7.25,Linux,3327191,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/42pMbnhStpr67v,4.19.0-ipanema-g8cd6f0a04f0c,i80,478.90,1.75,13287857.0,67554135.0,244879416.0,470515389.0,0.0,244878240.0,20.37,1553738283.8496423,38390568.26,11088.6060
2779,28.18,sysbench 1.1.0,Linux,256,300.1236,mysql 5.7.25,Linux,2725278,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/NtvldY7L1UCFWE,4.19.0-ipanema-g8cd6f0a04f0c,i80,1427.26,1.77,,,,,,,58.92,1553127825.8135118,76789691.29,9080.5174
2780,3.18,sysbench 1.1.0,Linux,32,300.0127,mysql 5.7.25,Linux,3021864,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/o1qmBpH5L056R8,4.19.0-ipanema-g8cd6f0a04f0c,i80,73.99,1.62,,,,,,,4.10,1552197979.1466424,9594760.56,10072.4535
2781,64.56,sysbench 1.1.0,Linux,512,300.2755,mysql 5.7.25,Linux,2379319,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/ZAVgDyK65qVvTh,4.19.0-ipanema-g8cd6f0a04f0c,i80,2982.54,1.74,,,,,,,219.36,1552202074.8230405,153611335.41,7923.7866
2782,65.58,sysbench 1.1.0,Linux,512,300.2808,mysql 5.7.25,Linux,2342563,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/n1SD3Mh8x0JUhX,4.19.0-ipanema-g8cd6f0a04f0c,i80,3287.89,1.79,,,,,,,223.34,1552461862.9509668,153617906.34,7801.2425
2783,5.24,sysbench 1.1.0,Linux,64,300.0222,mysql 5.7.25,Linux,3662850,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/C4r4ujMZr6DYH6,4.19.0-ipanema-g8cd6f0a04f0c,i80,116.12,1.77,12677486.0,225848.0,241436290.0,482842060.0,0.0,241435313.0,7.84,1553740817.689519,19190539.44,12208.5956
2784,3.19,sysbench 1.1.0,Linux,32,300.0099,mysql 5.7.25,Linux,3008975,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/VB3X9IPaZDMH5g,4.19.0-ipanema-g8cd6f0a04f0c,i80,76.00,1.66,,,,,,,4.10,1552433991.091566,9594637.84,10029.5847
2785,28.59,sysbench 1.1.0,Linux,256,300.1229,mysql 5.7.25,Linux,2685591,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/WQ96KnX41ccoVF,4.19.0-ipanema-g8cd6f0a04f0c,i80,1392.54,1.76,,,,,,,58.92,1553149102.0301883,76791903.09,8948.3045
2786,11.52,sysbench 1.1.0,Linux,128,300.0539,mysql 5.7.25,Linux,3331404,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/jCnSXaIU1pPcU7,4.19.0-ipanema-g8cd6f0a04f0c,i80,349.78,1.66,,,,,,,20.37,1552490078.7508187,38389394.34,11102.6837
2787,65.23,sysbench 1.1.0,Linux,512,300.2731,mysql 5.7.25,Linux,2354748,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/c4lWMknUwZPvbI,4.19.0-ipanema-g8cd6f0a04f0c,i80,3227.60,1.93,,,,,,,219.36,1552136881.6156576,153599938.51,7842.0218
2788,28.79,sysbench 1.1.0,Linux,256,300.1330,mysql 5.7.25,Linux,2667056,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/TFmqvWMdxdzO9T,4.19.0-ipanema-g8cd6f0a04f0c,i80,1261.37,1.70,13163954.0,75011296.0,232633738.0,448127565.0,0.0,232632184.0,58.92,1553741765.888677,76791006.23,8886.2459
2789,18.08,sysbench 1.1.0,Linux,64,300.0336,mysql 5.7.25,Linux,1061937,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/rIysmNomSQrB0N,4.19.0-ipanema-g8cd6f0a04f0c,i80,118.90,2.10,12000766.0,211328.0,67751458.0,135436230.0,0.0,67751134.0,23.52,1553604967.127497,19195370.27,3539.3932
2790,66.46,sysbench 1.1.0,Linux,512,300.3009,mysql 5.7.25,Linux,2311497,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/fpcBBvf1YBcjvS,4.19.0-ipanema-g8cd6f0a04f0c,i80,2859.55,1.77,,,,,,,219.36,1552375708.7278419,153621148.96,7697.2685
2791,5.23,sysbench 1.1.0,Linux,64,300.0209,mysql 5.7.25,Linux,3671977,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/i4tffJFtU0DZ1e,4.19.0-ipanema-g8cd6f0a04f0c,i80,94.56,1.66,,,,,,,7.56,1552345919.8587735,19190210.18,12239.0688
2792,65.53,sysbench 1.1.0,Linux,512,300.2692,mysql 5.7.25,Linux,2344615,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/3QY3euyo49cHhz,4.19.0-ipanema-g8cd6f0a04f0c,i80,2694.98,1.86,,,,,,,215.44,1552419231.450388,153636924.21,7808.3766
2793,11.60,sysbench 1.1.0,Linux,128,300.0541,mysql 5.7.25,Linux,3308567,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/VSYUoMg0hJVBJO,4.19.0-ipanema-g8cd6f0a04f0c,i80,409.56,1.74,,,,,,,20.37,1552415132.6010578,38389901.93,11026.5697
2794,3.20,sysbench 1.1.0,Linux,32,300.0095,mysql 5.7.25,Linux,3000636,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/dmFXbOz6rjNvcn,4.19.0-ipanema-g8cd6f0a04f0c,i80,94.24,1.68,,,,,,,4.25,1553145005.08768,9594719.99,10001.8037
2795,11.52,sysbench 1.1.0,Linux,128,300.0558,mysql 5.7.25,Linux,3331111,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/DpIMqeDsZUBtA8,4.19.0-ipanema-g8cd6f0a04f0c,i80,391.42,1.72,,,,,,,20.37,1552376338.449477,38389959.30,11101.6370
2796,3.14,sysbench 1.1.0,Linux,32,300.0103,mysql 5.7.25,Linux,3051668,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/52oU3zmHtY2CZh,4.19.0-ipanema-g8cd6f0a04f0c,i80,81.57,1.65,,,,,,,4.03,1552559008.0575323,9594603.66,10171.8760
2797,3.16,sysbench 1.1.0,Linux,32,300.0097,mysql 5.7.25,Linux,3033720,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/4haIJzlNbFc4Rh,4.19.0-ipanema-g8cd6f0a04f0c,i80,106.03,1.57,,,,,,,4.10,1552135619.7466643,9594655.42,10112.0742
2798,3.16,sysbench 1.1.0,Linux,32,300.0090,mysql 5.7.25,Linux,3038202,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/tevoJw6Hb8lrhe,4.19.0-ipanema-g8cd6f0a04f0c,i80,94.79,1.60,,,,,,,4.10,1552379794.8373353,9594848.50,10127.0358
2799,11.50,sysbench 1.1.0,Linux,128,300.0567,mysql 5.7.25,Linux,3339536,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/RIJSlQEtMWbiiw,4.19.0-ipanema-g8cd6f0a04f0c,i80,335.62,1.64,,,,,,,20.37,1552317765.762548,38389295.38,11129.6815
2800,11.52,sysbench 1.1.0,Linux,128,300.0546,mysql 5.7.25,Linux,3333764,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/NFmv2mH618tAMI,4.19.0-ipanema-g8cd6f0a04f0c,i80,345.04,1.71,,,,,,,20.37,1552344034.0772138,38389619.55,11110.5240
2801,10.10,sysbench 1.1.0,Linux,32,300.0161,mysql 5.7.25,Linux,950133,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/iGWMkl2IyZ7eyN,4.19.0-ipanema-g8cd6f0a04f0c,i80,66.95,1.54,11515093.0,45308.0,60470124.0,120925443.0,0.0,60469899.0,13.46,1553602448.0809774,9598190.66,3166.9402
2802,28.54,sysbench 1.1.0,Linux,256,300.1182,mysql 5.7.25,Linux,2690670,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/LUxNwHRYHpUfhA,4.19.0-ipanema-g8cd6f0a04f0c,i80,1340.36,1.80,,,,,,,58.92,1552198923.3411927,76791835.60,8965.3679
2803,5.25,sysbench 1.1.0,Linux,64,300.0212,mysql 5.7.25,Linux,3654819,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/lnvADrz2rYl4T8,4.19.0-ipanema-g8cd6f0a04f0c,i80,109.03,1.73,,,,,,,7.70,1552432733.422005,19190322.19,12181.8700
2804,10.61,sysbench 1.1.0,ule_wwc_v3 scheduling policy,32,300.0090,mysql 5.7.25,ule_wwc_v3 scheduling policy,904283,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/IPEzTNGf39KirS,4.19.0-ipanema-g8cd6f0a04f0c,i80,77.71,1.94,7637170.0,15818.0,57436141.0,114853236.0,0.0,57435818.0,13.95,1553653993.9310966,9598890.76,3014.1863
2805,40.96,sysbench 1.1.0,ule_wwc_v3 scheduling policy,128,300.0489,mysql 5.7.25,ule_wwc_v3 scheduling policy,937472,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/NvUf0PdvxLihE7,4.19.0-ipanema-g8cd6f0a04f0c,i80,276.76,2.82,11847745.0,29411118.0,62614443.0,114772521.0,0.0,62613826.0,66.84,1553631812.1231835,38397443.00,3124.3974
2806,80.55,sysbench 1.1.0,ule_wwc_v3 scheduling policy,256,300.1059,mysql 5.7.25,ule_wwc_v3 scheduling policy,953350,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/S7psjkTqLKH5VE,4.19.0-ipanema-g8cd6f0a04f0c,i80,515.61,3.01,12090220.0,38781025.0,65574296.0,114338979.0,0.0,65573311.0,147.61,1553645179.2981718,76796608.68,3176.7117
2807,25.60,sysbench 1.1.0,ule_wwc_v3 scheduling policy,256,300.0846,mysql 5.7.25,ule_wwc_v3 scheduling policy,2999497,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/l9yGQsQOr3Oo6Y,4.19.0-ipanema-g8cd6f0a04f0c,i80,1258.16,1.83,12875086.0,116722030.0,246707931.0,457031032.0,0.0,246706372.0,51.94,1553714376.8394995,76795668.10,9995.5047
2808,2704.03,sysbench 1.1.0,ule_wwc_v3 scheduling policy,512,577.2958,mysql 5.7.25,ule_wwc_v3 scheduling policy,109285,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/nikFcXqivMP4PK,4.19.0-ipanema-g8cd6f0a04f0c,i80,565106.88,1.98,22676263.0,5099427.0,11155216.0,20942326.0,0.0,11152897.0,196.89,1553719715.961744,295509857.85,189.3050
2809,166.37,sysbench 1.1.0,ule_wwc_v3 scheduling policy,512,300.2125,mysql 5.7.25,ule_wwc_v3 scheduling policy,923344,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/z4eIv4pObPjrJC,4.19.0-ipanema-g8cd6f0a04f0c,i80,2147.75,2.07,12168238.0,42392489.0,67817110.0,117071862.0,0.0,67815346.0,369.77,1553674570.0173588,153619297.42,3075.6348
2810,40.95,sysbench 1.1.0,ule_wwc_v3 scheduling policy,128,300.0595,mysql 5.7.25,ule_wwc_v3 scheduling policy,937765,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/5dhRxXqs3V5YbO,4.19.0-ipanema-g8cd6f0a04f0c,i80,253.71,2.17,11899591.0,29443356.0,62647525.0,114811470.0,0.0,62646914.0,66.84,1553659819.1917186,38398341.10,3125.2631
2811,80.42,sysbench 1.1.0,ule_wwc_v3 scheduling policy,256,300.0958,mysql 5.7.25,ule_wwc_v3 scheduling policy,954974,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/j4xG2dBBc2HZAD,4.19.0-ipanema-g8cd6f0a04f0c,i80,559.66,3.10,12093975.0,38798288.0,65640476.0,114432592.0,0.0,65639491.0,147.61,1553660762.329603,76795001.89,3182.2310
2812,80.32,sysbench 1.1.0,ule_wwc_v3 scheduling policy,256,300.1141,mysql 5.7.25,ule_wwc_v3 scheduling policy,956172,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/swr2Kk43Ue7loe,4.19.0-ipanema-g8cd6f0a04f0c,i80,560.61,2.90,12191469.0,38875606.0,65702203.0,114484352.0,0.0,65701204.0,144.97,1553665144.6885161,76801480.09,3186.0287
2813,41.09,sysbench 1.1.0,ule_wwc_v3 scheduling policy,128,300.0564,mysql 5.7.25,ule_wwc_v3 scheduling policy,934551,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/nAdDnoG6RcZuAB,4.19.0-ipanema-g8cd6f0a04f0c,i80,269.86,2.95,11841549.0,29325936.0,62498229.0,114579658.0,0.0,62497607.0,66.84,1553665773.2671332,38397841.93,3114.5842
2814,40.98,sysbench 1.1.0,ule_wwc_v3 scheduling policy,128,300.0529,mysql 5.7.25,ule_wwc_v3 scheduling policy,937097,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/RzIVj6QRNDx67I,4.19.0-ipanema-g8cd6f0a04f0c,i80,505.03,2.13,11845984.0,29384713.0,62588329.0,114729380.0,0.0,62587701.0,66.84,1553641376.0630422,38398293.16,3123.1065
2815,166.32,sysbench 1.1.0,ule_wwc_v3 scheduling policy,512,300.2120,mysql 5.7.25,ule_wwc_v3 scheduling policy,923654,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/TZrE6GLH3uUDI1,4.19.0-ipanema-g8cd6f0a04f0c,i80,1600.26,2.14,12153631.0,42205813.0,67739595.0,116995924.0,0.0,67737849.0,376.49,1553634093.4595642,153622169.66,3076.6726
2816,40.92,sysbench 1.1.0,ule_wwc_v3 scheduling policy,128,300.0451,mysql 5.7.25,ule_wwc_v3 scheduling policy,938309,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/70CM1RFlZuXTcG,4.19.0-ipanema-g8cd6f0a04f0c,i80,266.24,2.66,11834381.0,29445464.0,62667879.0,114853765.0,0.0,62667262.0,66.84,1553653364.28946,38397004.63,3127.2268
2817,19.73,sysbench 1.1.0,ule_wwc_v3 scheduling policy,64,300.0212,mysql 5.7.25,ule_wwc_v3 scheduling policy,972878,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/GMt27tZ8E4djUJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,156.93,2.63,10563477.0,14288439.0,60868793.0,118587446.0,0.0,60868360.0,26.68,1553641061.8706005,19197044.17,3242.6971
2818,80.38,sysbench 1.1.0,ule_wwc_v3 scheduling policy,256,300.1129,mysql 5.7.25,ule_wwc_v3 scheduling policy,955483,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/SIPL7C0NKpYlx2,4.19.0-ipanema-g8cd6f0a04f0c,i80,557.34,2.93,12091832.0,38831775.0,65663663.0,114477117.0,0.0,65662683.0,144.97,1553642004.3359349,76800814.24,3183.7451
2819,19.71,sysbench 1.1.0,ule_wwc_v3 scheduling policy,64,300.0216,mysql 5.7.25,ule_wwc_v3 scheduling policy,974105,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/SpMeJXTDUZBqRs,4.19.0-ipanema-g8cd6f0a04f0c,i80,116.19,2.47,10540653.0,14277362.0,60936615.0,118721158.0,0.0,60936200.0,26.68,1553659504.7830935,19197063.43,3246.7824
2820,59.18,sysbench 1.1.0,ule_wwc_v3 scheduling policy,512,300.1814,mysql 5.7.25,ule_wwc_v3 scheduling policy,2595850,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/9MUwnW06CfcjV4,4.19.0-ipanema-g8cd6f0a04f0c,i80,2599.31,1.94,12946084.0,103833916.0,238407891.0,449313903.0,0.0,238405569.0,215.44,1553739870.0686786,153616700.23,8647.6052
2821,19.69,sysbench 1.1.0,ule_wwc_v3 scheduling policy,64,300.0226,mysql 5.7.25,ule_wwc_v3 scheduling policy,974977,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/AzAwogYuI9Epb7,4.19.0-ipanema-g8cd6f0a04f0c,i80,103.14,2.73,10553311.0,14317451.0,60936138.0,118711223.0,0.0,60935731.0,26.68,1553630869.5453205,19197100.95,3249.6783
2822,19.71,sysbench 1.1.0,ule_wwc_v3 scheduling policy,64,300.0189,mysql 5.7.25,ule_wwc_v3 scheduling policy,974124,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/MiREmay26wRqC4,4.19.0-ipanema-g8cd6f0a04f0c,i80,116.75,2.12,10548060.0,14319712.0,60827578.0,118486484.0,0.0,60827162.0,26.20,1553678904.4396305,19196883.39,3246.8750
2823,80.39,sysbench 1.1.0,ule_wwc_v3 scheduling policy,256,300.1181,mysql 5.7.25,ule_wwc_v3 scheduling policy,955374,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/iJ97Xfhu81KnDA,4.19.0-ipanema-g8cd6f0a04f0c,i80,563.66,3.09,12086768.0,38895753.0,65574085.0,114207784.0,0.0,65573099.0,147.61,1553633778.1152074,76801514.80,3183.3266
2824,4.93,sysbench 1.1.0,ule_wwc_v3 scheduling policy,64,300.0115,mysql 5.7.25,ule_wwc_v3 scheduling policy,3890632,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/DvVFjPxSaeJg6l,4.19.0-ipanema-g8cd6f0a04f0c,i80,101.71,1.76,12036917.0,50236381.0,255217238.0,503051702.0,0.0,255216264.0,7.56,1553721297.4039707,19192039.95,12968.2755
2825,10.81,sysbench 1.1.0,ule_wwc_v3 scheduling policy,32,300.0099,mysql 5.7.25,ule_wwc_v3 scheduling policy,888114,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/g0C0DP6twiA3dG,4.19.0-ipanema-g8cd6f0a04f0c,i80,3163.82,1.57,9711586.0,14847.0,56004716.0,111989162.0,0.0,56002531.0,13.46,1553664829.330921,9598930.05,2960.2824
2826,19.76,sysbench 1.1.0,ule_wwc_v3 scheduling policy,64,300.0226,mysql 5.7.25,ule_wwc_v3 scheduling policy,971625,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/3m0hZngeQZ1oj0,4.19.0-ipanema-g8cd6f0a04f0c,i80,112.91,2.46,10564304.0,14308113.0,60744492.0,118325563.0,0.0,60744082.0,26.68,1553632836.1865432,19197018.01,3238.5061
2827,166.37,sysbench 1.1.0,ule_wwc_v3 scheduling policy,512,300.2025,mysql 5.7.25,ule_wwc_v3 scheduling policy,923357,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/By07ZgXGaVzzOT,4.19.0-ipanema-g8cd6f0a04f0c,i80,1808.24,1.74,12161342.0,42366531.0,67836460.0,117125810.0,0.0,67834701.0,376.49,1553653679.358249,153617739.93,3075.7805
2828,165.81,sysbench 1.1.0,ule_wwc_v3 scheduling policy,512,300.1745,mysql 5.7.25,ule_wwc_v3 scheduling policy,926425,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/qCvM45TuRNumf0,4.19.0-ipanema-g8cd6f0a04f0c,i80,1552.58,1.85,12156602.0,42389145.0,67854761.0,117070726.0,0.0,67853004.0,376.49,1553632126.9677482,153606255.87,3086.2878
2829,10.61,sysbench 1.1.0,ule_wwc_v3 scheduling policy,32,300.0102,mysql 5.7.25,ule_wwc_v3 scheduling policy,904346,/home/dc/storage/i80/mysql/5.7.25/f5338518cfdbcf6384e14bf7232ef982/data/IC9kZVaN6txdOO,4.19.0-ipanema-g8cd6f0a04f0c,i80,60.43,1.50,7552013.0,18743.0,57981518.0,115943094.0,0.0,57981195.0,12.75,1553674884.0696528,9598959.69,3014.3839
